"station","date","pm10_kal","pm25_kal","rh","temp","wd","ws","pres","pm10","pm25","lat","lon"
"HLL_hl_device_329",2023-04-17 07:00:00,NA,34.62,88.58,8.4,NA,NA,NA,NA,34.62,52.46,4.619
"HLL_hl_device_329",2023-04-17 08:00:00,NA,34.01,87.1,8.53,NA,NA,NA,NA,34.01,52.46,4.619
"HLL_hl_device_329",2023-04-17 09:00:00,NA,39.24,86.43,8.93,NA,NA,NA,NA,39.24,52.46,4.619
"HLL_hl_device_329",2023-04-17 10:00:00,NA,41.68,84.95,9.44,NA,NA,NA,NA,41.68,52.46,4.619
"HLL_hl_device_329",2023-04-17 11:00:00,NA,39.11,82.81,10.12,NA,NA,NA,NA,39.11,52.46,4.619
"HLL_hl_device_329",2023-04-17 12:00:00,NA,36.06,79.64,11.03,NA,NA,NA,NA,36.06,52.46,4.619
"HLL_hl_device_329",2023-04-17 13:00:00,NA,33.71,72.92,12.9,NA,NA,NA,NA,33.71,52.46,4.619
"HLL_hl_device_329",2023-04-17 16:00:00,NA,26.99,53.6,17.78,NA,NA,NA,NA,26.99,52.46,4.619
"HLL_hl_device_329",2023-04-17 18:00:00,NA,24.2,53.53,17.44,NA,NA,NA,NA,24.2,52.46,4.619
"HLL_hl_device_329",2023-04-17 19:00:00,NA,26.68,54.84,18.12,NA,NA,NA,NA,26.68,52.46,4.619
"HLL_hl_device_329",2023-04-17 20:00:00,NA,29.47,63.37,15.53,NA,NA,NA,NA,29.47,52.46,4.619
"HLL_hl_device_329",2023-04-17 21:00:00,NA,31.29,70.38,12.75,NA,NA,NA,NA,31.29,52.46,4.619
"HLL_hl_device_329",2023-04-17 22:00:00,NA,32.17,74.58,11.08,NA,NA,NA,NA,32.17,52.46,4.619
"HLL_hl_device_329",2023-04-17 23:00:00,NA,28.68,75.05,10.11,NA,NA,NA,NA,28.68,52.46,4.619
"HLL_hl_device_329",2023-04-18,NA,29.28,76.74,9.7,NA,NA,NA,NA,29.28,52.46,4.619
"HLL_hl_device_329",2023-04-18 01:00:00,NA,28.33,79.21,9.49,NA,NA,NA,NA,28.33,52.46,4.619
"HLL_hl_device_329",2023-04-18 02:00:00,NA,25.97,75.77,9.38,NA,NA,NA,NA,25.97,52.46,4.619
"HLL_hl_device_329",2023-04-18 03:00:00,NA,22.18,72.02,8.95,NA,NA,NA,NA,22.18,52.46,4.619
"HLL_hl_device_329",2023-04-18 05:00:00,NA,23.1,69.5,8.03,NA,NA,NA,NA,23.1,52.46,4.619
"HLL_hl_device_329",2023-04-18 06:00:00,NA,27.34,72.48,7.67,NA,NA,NA,NA,27.34,52.46,4.619
"HLL_hl_device_329",2023-04-18 07:00:00,NA,25.98,75.39,7.17,NA,NA,NA,NA,25.98,52.46,4.619
"HLL_hl_device_329",2023-04-18 08:00:00,NA,26.24,78.28,7.18,NA,NA,NA,NA,26.24,52.46,4.619
"HLL_hl_device_329",2023-04-18 09:00:00,NA,21.2,76.88,7.76,NA,NA,NA,NA,21.2,52.46,4.619
"HLL_hl_device_329",2023-04-18 10:00:00,NA,17.5,74.46,8.95,NA,NA,NA,NA,17.5,52.46,4.619
"HLL_hl_device_329",2023-04-18 11:00:00,NA,15.12,68.15,10.26,NA,NA,NA,NA,15.12,52.46,4.619
"HLL_hl_device_329",2023-04-18 12:00:00,NA,12.08,61.26,12.36,NA,NA,NA,NA,12.08,52.46,4.619
"HLL_hl_device_329",2023-04-18 13:00:00,NA,12.38,57.26,13.27,NA,NA,NA,NA,12.38,52.46,4.619
"HLL_hl_device_329",2023-04-18 14:00:00,NA,14.98,54.43,14.07,NA,NA,NA,NA,14.98,52.46,4.619
"HLL_hl_device_329",2023-04-18 15:00:00,NA,18.97,53.3,14.72,NA,NA,NA,NA,18.97,52.46,4.619
"HLL_hl_device_329",2023-04-18 16:00:00,NA,21.68,51.58,15.66,NA,NA,NA,NA,21.68,52.46,4.619
"HLL_hl_device_329",2023-04-18 17:00:00,NA,20.98,49.18,16.55,NA,NA,NA,NA,20.98,52.46,4.619
"HLL_hl_device_329",2023-04-18 18:00:00,NA,22.22,47.23,17.49,NA,NA,NA,NA,22.22,52.46,4.619
"HLL_hl_device_329",2023-04-18 19:00:00,NA,20.3,43.65,18.25,NA,NA,NA,NA,20.3,52.46,4.619
"HLL_hl_device_329",2023-04-18 20:00:00,NA,21.53,49.48,16.18,NA,NA,NA,NA,21.53,52.46,4.619
"HLL_hl_device_329",2023-04-18 21:00:00,NA,16.13,57.61,14.16,NA,NA,NA,NA,16.13,52.46,4.619
"HLL_hl_device_329",2023-04-18 22:00:00,NA,18.9,63.52,12.56,NA,NA,NA,NA,18.9,52.46,4.619
"HLL_hl_device_329",2023-04-18 23:00:00,NA,22.46,66.51,11.65,NA,NA,NA,NA,22.46,52.46,4.619
"HLL_hl_device_329",2023-04-19,NA,21.81,69.39,10.92,NA,NA,NA,NA,21.81,52.46,4.619
"HLL_hl_device_329",2023-04-19 01:00:00,NA,20.72,71.4,10.39,NA,NA,NA,NA,20.72,52.46,4.619
"HLL_hl_device_329",2023-04-19 02:00:00,NA,21.51,73.67,9.97,NA,NA,NA,NA,21.51,52.46,4.619
"HLL_hl_device_329",2023-04-19 03:00:00,NA,24.59,76.01,9.63,NA,NA,NA,NA,24.59,52.46,4.619
"HLL_hl_device_329",2023-04-19 04:00:00,NA,28.31,78.01,9.34,NA,NA,NA,NA,28.31,52.46,4.619
"HLL_hl_device_329",2023-04-19 05:00:00,NA,28.88,79.15,9.2,NA,NA,NA,NA,28.88,52.46,4.619
"HLL_hl_device_329",2023-04-19 06:00:00,NA,29.95,80.23,9.31,NA,NA,NA,NA,29.95,52.46,4.619
"HLL_hl_device_329",2023-04-19 07:00:00,NA,21.35,77.26,9.33,NA,NA,NA,NA,21.35,52.46,4.619
"HLL_hl_device_329",2023-04-19 08:00:00,NA,17.89,73.77,9.13,NA,NA,NA,NA,17.89,52.46,4.619
"HLL_hl_device_329",2023-04-19 09:00:00,NA,14.98,66.6,9.49,NA,NA,NA,NA,14.98,52.46,4.619
"HLL_hl_device_329",2023-04-19 10:00:00,NA,11.16,58.81,10.56,NA,NA,NA,NA,11.16,52.46,4.619
"HLL_hl_device_329",2023-04-19 11:00:00,NA,7.74,46.74,13.24,NA,NA,NA,NA,7.74,52.46,4.619
"HLL_hl_device_329",2023-04-19 12:00:00,NA,5.14,38.85,15.15,NA,NA,NA,NA,5.14,52.46,4.619
"HLL_hl_device_329",2023-04-19 13:00:00,NA,4.01,35.95,15.91,NA,NA,NA,NA,4.01,52.46,4.619
"HLL_hl_device_329",2023-04-19 14:00:00,NA,5.29,30.5,16.26,NA,NA,NA,NA,5.29,52.46,4.619
"HLL_hl_device_329",2023-04-19 15:00:00,NA,5.61,30.08,16.95,NA,NA,NA,NA,5.61,52.46,4.619
"HLL_hl_device_329",2023-04-19 16:00:00,NA,4.19,30.4,17.7,NA,NA,NA,NA,4.19,52.46,4.619
"HLL_hl_device_329",2023-04-19 17:00:00,NA,3.36,31.96,17.84,NA,NA,NA,NA,3.36,52.46,4.619
"HLL_hl_device_329",2023-04-19 18:00:00,NA,6.5,39.63,16.62,NA,NA,NA,NA,6.5,52.46,4.619
"HLL_hl_device_329",2023-04-19 19:00:00,NA,6.77,37.44,17.81,NA,NA,NA,NA,6.77,52.46,4.619
"HLL_hl_device_329",2023-04-19 20:00:00,NA,6.82,44.72,14.46,NA,NA,NA,NA,6.82,52.46,4.619
"HLL_hl_device_329",2023-04-19 21:00:00,NA,5.89,50.13,12.3,NA,NA,NA,NA,5.89,52.46,4.619
"HLL_hl_device_329",2023-04-19 22:00:00,NA,6.89,56.08,11.23,NA,NA,NA,NA,6.89,52.46,4.619
"HLL_hl_device_329",2023-04-19 23:00:00,NA,7.44,59.39,10.54,NA,NA,NA,NA,7.44,52.46,4.619
"HLL_hl_device_329",2023-04-20,NA,7.74,57.45,9.88,NA,NA,NA,NA,7.74,52.46,4.619
"HLL_hl_device_329",2023-04-20 01:00:00,NA,6.89,55.25,9.29,NA,NA,NA,NA,6.89,52.46,4.619
"HLL_hl_device_329",2023-04-20 02:00:00,NA,7.44,55.78,8.65,NA,NA,NA,NA,7.44,52.46,4.619
"HLL_hl_device_329",2023-04-20 03:00:00,NA,8.45,57.96,8.21,NA,NA,NA,NA,8.45,52.46,4.619
"HLL_hl_device_329",2023-04-20 04:00:00,NA,8.03,59.96,8.03,NA,NA,NA,NA,8.03,52.46,4.619
"HLL_hl_device_329",2023-04-20 05:00:00,NA,7.53,62.69,7.71,NA,NA,NA,NA,7.53,52.46,4.619
"HLL_hl_device_329",2023-04-20 06:00:00,NA,6.2,68.32,7.91,NA,NA,NA,NA,6.2,52.46,4.619
"HLL_hl_device_329",2023-04-20 07:00:00,NA,4.7,72.22,8.34,NA,NA,NA,NA,4.7,52.46,4.619
"HLL_hl_device_329",2023-04-20 08:00:00,NA,4.79,71.12,8.65,NA,NA,NA,NA,4.79,52.46,4.619
"HLL_hl_device_329",2023-04-20 09:00:00,NA,4.49,60.84,9.54,NA,NA,NA,NA,4.49,52.46,4.619
"HLL_hl_device_329",2023-04-20 10:00:00,NA,5.07,60.93,9.64,NA,NA,NA,NA,5.07,52.46,4.619
"HLL_hl_device_329",2023-04-20 11:00:00,NA,6.05,67.31,9.29,NA,NA,NA,NA,6.05,52.46,4.619
"HLL_hl_device_329",2023-04-20 12:00:00,NA,7.39,76.37,8.41,NA,NA,NA,NA,7.39,52.46,4.619
"HLL_hl_device_329",2023-04-20 13:00:00,NA,7.83,71.55,9.56,NA,NA,NA,NA,7.83,52.46,4.619
"HLL_hl_device_329",2023-04-20 14:00:00,NA,8.63,63.86,11.43,NA,NA,NA,NA,8.63,52.46,4.619
"HLL_hl_device_329",2023-04-20 15:00:00,NA,10.39,57.8,12.65,NA,NA,NA,NA,10.39,52.46,4.619
"HLL_hl_device_329",2023-04-20 16:00:00,NA,11.94,55.8,13.25,NA,NA,NA,NA,11.94,52.46,4.619
"HLL_hl_device_329",2023-04-20 17:00:00,NA,13.56,55.07,13.26,NA,NA,NA,NA,13.56,52.46,4.619
"HLL_hl_device_329",2023-04-20 18:00:00,NA,14.39,52.1,13.84,NA,NA,NA,NA,14.39,52.46,4.619
"HLL_hl_device_329",2023-04-20 19:00:00,NA,14.02,46.98,15.73,NA,NA,NA,NA,14.02,52.46,4.619
"HLL_hl_device_329",2023-04-20 20:00:00,NA,16.97,51.24,13.84,NA,NA,NA,NA,16.97,52.46,4.619
"HLL_hl_device_329",2023-04-20 21:00:00,NA,16.88,59.54,11.96,NA,NA,NA,NA,16.88,52.46,4.619
"HLL_hl_device_329",2023-04-20 22:00:00,NA,20.47,67.53,11.07,NA,NA,NA,NA,20.47,52.46,4.619
"HLL_hl_device_329",2023-04-20 23:00:00,NA,23.68,77.74,10.46,NA,NA,NA,NA,23.68,52.46,4.619
"HLL_hl_device_329",2023-04-21,NA,22.39,78.93,10.05,NA,NA,NA,NA,22.39,52.46,4.619
"HLL_hl_device_329",2023-04-21 01:00:00,NA,25.42,78.96,9.98,NA,NA,NA,NA,25.42,52.46,4.619
"HLL_hl_device_329",2023-04-21 02:00:00,NA,25.11,79.09,9.97,NA,NA,NA,NA,25.11,52.46,4.619
"HLL_hl_device_329",2023-04-21 03:00:00,NA,27.69,79.62,9.82,NA,NA,NA,NA,27.69,52.46,4.619
"HLL_hl_device_329",2023-04-21 04:00:00,NA,35.81,84.49,9.62,NA,NA,NA,NA,35.81,52.46,4.619
"HLL_hl_device_329",2023-04-21 05:00:00,NA,44.95,86.96,9.53,NA,NA,NA,NA,44.95,52.46,4.619
"HLL_hl_device_329",2023-04-21 06:00:00,NA,40.96,87.27,9.45,NA,NA,NA,NA,40.96,52.46,4.619
"HLL_hl_device_329",2023-04-21 07:00:00,NA,34.04,88.1,9.3,NA,NA,NA,NA,34.04,52.46,4.619
"HLL_hl_device_329",2023-04-21 08:00:00,NA,38.48,89.05,9.37,NA,NA,NA,NA,38.48,52.46,4.619
"HLL_hl_device_329",2023-04-21 09:00:00,NA,52.37,89.22,10.01,NA,NA,NA,NA,52.37,52.46,4.619
"HLL_hl_device_329",2023-04-21 10:00:00,NA,52.36,87.8,10.75,NA,NA,NA,NA,52.36,52.46,4.619
"HLL_hl_device_329",2023-04-21 11:00:00,NA,49.51,83.92,12.25,NA,NA,NA,NA,49.51,52.46,4.619
"HLL_hl_device_329",2023-04-21 12:00:00,NA,41.62,78.21,13.77,NA,NA,NA,NA,41.62,52.46,4.619
"HLL_hl_device_329",2023-04-21 13:00:00,NA,36.55,72.39,14.77,NA,NA,NA,NA,36.55,52.46,4.619
"HLL_hl_device_329",2023-04-21 14:00:00,NA,NA,70.9,15.13,NA,NA,NA,NA,36.35,52.46,4.619
"HLL_hl_device_329",2023-04-21 15:00:00,NA,37.7,67.24,16.1,NA,NA,NA,NA,37.7,52.46,4.619
"HLL_hl_device_329",2023-04-21 16:00:00,NA,33.5,60.65,17.78,NA,NA,NA,NA,33.5,52.46,4.619
"HLL_hl_device_329",2023-04-21 17:00:00,NA,33.96,58.33,18.58,NA,NA,NA,NA,33.96,52.46,4.619
"HLL_hl_device_329",2023-04-21 18:00:00,NA,31.57,55.27,19.38,NA,NA,NA,NA,31.57,52.46,4.619
"HLL_hl_device_329",2023-04-21 19:00:00,NA,31.39,61.96,18.69,NA,NA,NA,NA,31.39,52.46,4.619
"HLL_hl_device_329",2023-04-21 20:00:00,NA,39.62,66.73,16.78,NA,NA,NA,NA,39.62,52.46,4.619
"HLL_hl_device_329",2023-04-21 21:00:00,NA,41.27,71.16,15.27,NA,NA,NA,NA,41.27,52.46,4.619
"HLL_hl_device_329",2023-04-21 22:00:00,NA,35,77.8,14.11,NA,NA,NA,NA,35,52.46,4.619
"HLL_hl_device_329",2023-04-21 23:00:00,NA,26.46,79.02,12.78,NA,NA,NA,NA,26.46,52.46,4.619
"HLL_hl_device_329",2023-04-22,NA,7.75,79.16,11.79,NA,NA,NA,NA,7.75,52.46,4.619
"HLL_hl_device_329",2023-04-22 01:00:00,NA,8.06,79.64,11.65,NA,NA,NA,NA,8.06,52.46,4.619
"HLL_hl_device_329",2023-04-22 02:00:00,NA,14.61,80.2,11.51,NA,NA,NA,NA,14.61,52.46,4.619
"HLL_hl_device_329",2023-04-22 03:00:00,NA,22.84,81.14,10.62,NA,NA,NA,NA,22.84,52.46,4.619
"HLL_hl_device_329",2023-04-22 05:00:00,NA,45.47,83.83,9.03,NA,NA,NA,NA,45.47,52.46,4.619
"HLL_hl_device_329",2023-04-22 06:00:00,NA,56.28,84.9,8.4,NA,NA,NA,NA,56.28,52.46,4.619
"HLL_hl_device_329",2023-04-22 07:00:00,NA,60.91,86.04,7.92,NA,NA,NA,NA,60.91,52.46,4.619
"HLL_hl_device_329",2023-04-22 08:00:00,NA,63.18,87.3,8.14,NA,NA,NA,NA,63.18,52.46,4.619
"HLL_hl_device_329",2023-04-22 09:00:00,NA,60.18,86.94,9.16,NA,NA,NA,NA,60.18,52.46,4.619
"HLL_hl_device_329",2023-04-22 10:00:00,NA,44.8,83.54,10.94,NA,NA,NA,NA,44.8,52.46,4.619
"HLL_hl_device_329",2023-04-22 11:00:00,NA,25.39,72.44,13.56,NA,NA,NA,NA,25.39,52.46,4.619
"HLL_hl_device_329",2023-04-22 12:00:00,NA,21.41,61.87,15.79,NA,NA,NA,NA,21.41,52.46,4.619
"HLL_hl_device_329",2023-04-22 13:00:00,NA,27.51,62.03,14.91,NA,NA,NA,NA,27.51,52.46,4.619
"HLL_hl_device_329",2023-04-22 14:00:00,NA,37.85,70.02,13.21,NA,NA,NA,NA,37.85,52.46,4.619
"HLL_hl_device_329",2023-04-22 15:00:00,NA,51.79,77.22,11.99,NA,NA,NA,NA,51.79,52.46,4.619
"HLL_hl_device_329",2023-04-22 16:00:00,NA,49.69,80.88,11.48,NA,NA,NA,NA,49.69,52.46,4.619
"HLL_hl_device_329",2023-04-22 17:00:00,NA,38.06,80.4,11.32,NA,NA,NA,NA,38.06,52.46,4.619
"HLL_hl_device_329",2023-04-22 18:00:00,NA,44.97,80.86,11.21,NA,NA,NA,NA,44.97,52.46,4.619
"HLL_hl_device_329",2023-04-22 19:00:00,NA,33.91,74.4,12.8,NA,NA,NA,NA,33.91,52.46,4.619
"HLL_hl_device_329",2023-04-22 20:00:00,NA,26.05,69.27,12.89,NA,NA,NA,NA,26.05,52.46,4.619
"HLL_hl_device_329",2023-04-22 21:00:00,NA,25.73,74.97,11.5,NA,NA,NA,NA,25.73,52.46,4.619
"HLL_hl_device_329",2023-04-22 22:00:00,NA,26.58,80.39,10.34,NA,NA,NA,NA,26.58,52.46,4.619
"HLL_hl_device_329",2023-04-22 23:00:00,NA,38.37,83.42,9.35,NA,NA,NA,NA,38.37,52.46,4.619
"HLL_hl_device_329",2023-04-23,NA,56.37,84.92,8.89,NA,NA,NA,NA,56.37,52.46,4.619
"HLL_hl_device_329",2023-04-23 01:00:00,NA,67.4,85.8,8.67,NA,NA,NA,NA,67.4,52.46,4.619
"HLL_hl_device_329",2023-04-23 02:00:00,NA,80.51,86.1,8.7,NA,NA,NA,NA,80.51,52.46,4.619
"HLL_hl_device_329",2023-04-23 03:00:00,NA,84.26,86.36,8.64,NA,NA,NA,NA,84.26,52.46,4.619
"HLL_hl_device_329",2023-04-23 04:00:00,NA,89.72,87.78,8.61,NA,NA,NA,NA,89.72,52.46,4.619
"HLL_hl_device_329",2023-04-23 05:00:00,NA,86.17,88.88,8.95,NA,NA,NA,NA,86.17,52.46,4.619
"HLL_hl_device_329",2023-04-23 06:00:00,NA,71.38,87.61,9.32,NA,NA,NA,NA,71.38,52.46,4.619
"HLL_hl_device_329",2023-04-23 07:00:00,NA,67.43,87.56,9.43,NA,NA,NA,NA,67.43,52.46,4.619
"HLL_hl_device_329",2023-04-23 08:00:00,NA,56.97,87.25,9.85,NA,NA,NA,NA,56.97,52.46,4.619
"HLL_hl_device_329",2023-04-23 09:00:00,NA,40.44,86.2,10.52,NA,NA,NA,NA,40.44,52.46,4.619
"HLL_hl_device_329",2023-04-23 10:00:00,NA,24.1,80.74,12.24,NA,NA,NA,NA,24.1,52.46,4.619
"HLL_hl_device_329",2023-04-23 11:00:00,NA,10.59,71.24,14.8,NA,NA,NA,NA,10.59,52.46,4.619
"HLL_hl_device_329",2023-04-23 12:00:00,NA,7.82,66.33,15.76,NA,NA,NA,NA,7.82,52.46,4.619
"HLL_hl_device_329",2023-04-23 13:00:00,NA,9.19,60.92,17.17,NA,NA,NA,NA,9.19,52.46,4.619
"HLL_hl_device_329",2023-04-23 14:00:00,NA,4.81,55.18,18.26,NA,NA,NA,NA,4.81,52.46,4.619
"HLL_hl_device_329",2023-04-23 15:00:00,NA,3.68,53.04,18.23,NA,NA,NA,NA,3.68,52.46,4.619
"HLL_hl_device_329",2023-04-23 16:00:00,NA,3.32,56.95,17.66,NA,NA,NA,NA,3.32,52.46,4.619
"HLL_hl_device_329",2023-04-23 17:00:00,NA,3.85,73.33,14.7,NA,NA,NA,NA,3.85,52.46,4.619
"HLL_hl_device_329",2023-04-23 18:00:00,NA,5.05,78.29,14.6,NA,NA,NA,NA,5.05,52.46,4.619
"HLL_hl_device_329",2023-04-23 19:00:00,NA,5.71,80.35,14,NA,NA,NA,NA,5.71,52.46,4.619
"HLL_hl_device_329",2023-04-23 20:00:00,NA,5.06,82.24,13.23,NA,NA,NA,NA,5.06,52.46,4.619
"HLL_hl_device_329",2023-04-23 21:00:00,NA,6.19,83.22,12.77,NA,NA,NA,NA,6.19,52.46,4.619
"HLL_hl_device_329",2023-04-23 22:00:00,NA,6.56,85.34,12.19,NA,NA,NA,NA,6.56,52.46,4.619
"HLL_hl_device_329",2023-04-23 23:00:00,NA,4.72,86.88,11.73,NA,NA,NA,NA,4.72,52.46,4.619
"HLL_hl_device_329",2023-04-24,NA,4.75,88.02,11.29,NA,NA,NA,NA,4.75,52.46,4.619
"HLL_hl_device_329",2023-04-24 01:00:00,NA,2.25,88.45,10.78,NA,NA,NA,NA,2.25,52.46,4.619
"HLL_hl_device_329",2023-04-24 02:00:00,NA,3.33,88.87,10.69,NA,NA,NA,NA,3.33,52.46,4.619
"HLL_hl_device_329",2023-04-24 03:00:00,NA,4.95,89.66,10.71,NA,NA,NA,NA,4.95,52.46,4.619
"HLL_hl_device_329",2023-04-24 04:00:00,NA,7.2,90.07,10.7,NA,NA,NA,NA,7.2,52.46,4.619
"HLL_hl_device_329",2023-04-24 05:00:00,NA,2.15,88.58,10.29,NA,NA,NA,NA,2.15,52.46,4.619
"HLL_hl_device_329",2023-04-24 06:00:00,NA,1.36,88.48,9.75,NA,NA,NA,NA,1.36,52.46,4.619
"HLL_hl_device_329",2023-04-24 07:00:00,NA,6.25,90.34,9.73,NA,NA,NA,NA,6.25,52.46,4.619
"HLL_hl_device_329",2023-04-24 08:00:00,NA,23.36,88.09,9.42,NA,NA,NA,NA,23.36,52.46,4.619
"HLL_hl_device_329",2023-04-24 09:00:00,NA,16.24,86.13,9.4,NA,NA,NA,NA,16.24,52.46,4.619
"HLL_hl_device_329",2023-04-24 10:00:00,NA,8.23,82.84,9.33,NA,NA,NA,NA,8.23,52.46,4.619
"HLL_hl_device_329",2023-04-24 11:00:00,NA,5.39,77.76,9.51,NA,NA,NA,NA,5.39,52.46,4.619
"HLL_hl_device_329",2023-04-24 12:00:00,NA,4.02,75.94,9.84,NA,NA,NA,NA,4.02,52.46,4.619
"HLL_hl_device_329",2023-04-24 13:00:00,NA,2.68,74.11,10.7,NA,NA,NA,NA,2.68,52.46,4.619
"HLL_hl_device_329",2023-04-24 14:00:00,NA,4.03,69.2,11.29,NA,NA,NA,NA,4.03,52.46,4.619
"HLL_hl_device_329",2023-04-24 15:00:00,NA,6.18,68.91,10.92,NA,NA,NA,NA,6.18,52.46,4.619
"HLL_hl_device_329",2023-04-24 16:00:00,NA,5.46,67.44,11.08,NA,NA,NA,NA,5.46,52.46,4.619
"HLL_hl_device_329",2023-04-24 17:00:00,NA,6.1,63.07,12,NA,NA,NA,NA,6.1,52.46,4.619
"HLL_hl_device_329",2023-04-24 18:00:00,NA,5.8,61.48,12.11,NA,NA,NA,NA,5.8,52.46,4.619
"HLL_hl_device_329",2023-04-24 19:00:00,NA,6.11,66.78,11.12,NA,NA,NA,NA,6.11,52.46,4.619
"HLL_hl_device_329",2023-04-24 20:00:00,NA,3.76,72,10.4,NA,NA,NA,NA,3.76,52.46,4.619
"HLL_hl_device_329",2023-04-24 21:00:00,NA,4.71,79.41,9.37,NA,NA,NA,NA,4.71,52.46,4.619
"HLL_hl_device_329",2023-04-24 22:00:00,NA,6.23,83.89,8.61,NA,NA,NA,NA,6.23,52.46,4.619
"HLL_hl_device_329",2023-04-24 23:00:00,NA,6.61,82.69,8.26,NA,NA,NA,NA,6.61,52.46,4.619
"HLL_hl_device_329",2023-04-25,NA,7.71,75.15,8.01,NA,NA,NA,NA,7.71,52.46,4.619
"HLL_hl_device_329",2023-04-25 01:00:00,NA,7.5,72.83,8.04,NA,NA,NA,NA,7.5,52.46,4.619
"HLL_hl_device_329",2023-04-25 02:00:00,NA,5.86,71.41,7.82,NA,NA,NA,NA,5.86,52.46,4.619
"HLL_hl_device_329",2023-04-25 03:00:00,NA,4.83,69.41,7.66,NA,NA,NA,NA,4.83,52.46,4.619
"HLL_hl_device_329",2023-04-25 04:00:00,NA,4.82,70.62,7.58,NA,NA,NA,NA,4.82,52.46,4.619
"HLL_hl_device_329",2023-04-25 05:00:00,NA,5.69,70.47,7.3,NA,NA,NA,NA,5.69,52.46,4.619
"HLL_hl_device_329",2023-04-25 06:00:00,NA,5.29,72.51,6.86,NA,NA,NA,NA,5.29,52.46,4.619
"HLL_hl_device_329",2023-04-25 07:00:00,NA,5.24,72.59,6.78,NA,NA,NA,NA,5.24,52.46,4.619
"HLL_hl_device_329",2023-04-25 08:00:00,NA,4.48,67.84,7.46,NA,NA,NA,NA,4.48,52.46,4.619
"HLL_hl_device_329",2023-04-25 09:00:00,NA,3.46,63.13,7.89,NA,NA,NA,NA,3.46,52.46,4.619
"HLL_hl_device_329",2023-04-25 10:00:00,NA,4.21,62.11,9,NA,NA,NA,NA,4.21,52.46,4.619
"HLL_hl_device_329",2023-04-25 11:00:00,NA,2.96,58.4,9.68,NA,NA,NA,NA,2.96,52.46,4.619
"HLL_hl_device_329",2023-04-25 12:00:00,NA,3.1,57.33,10.68,NA,NA,NA,NA,3.1,52.46,4.619
"HLL_hl_device_329",2023-04-25 13:00:00,NA,3.04,55.37,11.47,NA,NA,NA,NA,3.04,52.46,4.619
"HLL_hl_device_329",2023-04-25 14:00:00,NA,3.39,52.52,11.86,NA,NA,NA,NA,3.39,52.46,4.619
"HLL_hl_device_329",2023-04-25 15:00:00,NA,4.24,50.6,12.21,NA,NA,NA,NA,4.24,52.46,4.619
"HLL_hl_device_329",2023-04-25 16:00:00,NA,4.18,48.58,12.55,NA,NA,NA,NA,4.18,52.46,4.619
"HLL_hl_device_329",2023-04-25 17:00:00,NA,3.43,51.74,12.01,NA,NA,NA,NA,3.43,52.46,4.619
"HLL_hl_device_329",2023-04-25 18:00:00,NA,4.47,48.38,12.31,NA,NA,NA,NA,4.47,52.46,4.619
"HLL_hl_device_329",2023-04-25 19:00:00,NA,4.86,51.15,12.3,NA,NA,NA,NA,4.86,52.46,4.619
"HLL_hl_device_329",2023-04-25 20:00:00,NA,5.52,53.82,10.56,NA,NA,NA,NA,5.52,52.46,4.619
"HLL_hl_device_329",2023-04-25 21:00:00,NA,6.79,65.86,8.47,NA,NA,NA,NA,6.79,52.46,4.619
"HLL_hl_device_329",2023-04-25 22:00:00,NA,7.69,65.92,7.83,NA,NA,NA,NA,7.69,52.46,4.619
"HLL_hl_device_329",2023-04-25 23:00:00,NA,5.98,64.78,7.66,NA,NA,NA,NA,5.98,52.46,4.619
"HLL_hl_device_329",2023-04-26,NA,5.52,66.67,7.3,NA,NA,NA,NA,5.52,52.46,4.619
"HLL_hl_device_329",2023-04-26 01:00:00,NA,4.48,66.56,6.99,NA,NA,NA,NA,4.48,52.46,4.619
"HLL_hl_device_329",2023-04-26 02:00:00,NA,4.7,66.34,6.95,NA,NA,NA,NA,4.7,52.46,4.619
"HLL_hl_device_329",2023-04-26 03:00:00,NA,4.07,64.6,6.79,NA,NA,NA,NA,4.07,52.46,4.619
"HLL_hl_device_329",2023-04-26 05:00:00,NA,4.12,64.89,6.57,NA,NA,NA,NA,4.12,52.46,4.619
"HLL_hl_device_329",2023-04-26 06:00:00,NA,3.03,64.85,6.62,NA,NA,NA,NA,3.03,52.46,4.619
"HLL_hl_device_329",2023-04-26 07:00:00,NA,3.93,65.02,6.87,NA,NA,NA,NA,3.93,52.46,4.619
"HLL_hl_device_329",2023-04-26 08:00:00,NA,3.29,67.39,7.11,NA,NA,NA,NA,3.29,52.46,4.619
"HLL_hl_device_329",2023-04-26 09:00:00,NA,5.18,64.9,7.5,NA,NA,NA,NA,5.18,52.46,4.619
"HLL_hl_device_329",2023-04-26 10:00:00,NA,3.87,66.33,7.56,NA,NA,NA,NA,3.87,52.46,4.619
"HLL_hl_device_329",2023-04-26 11:00:00,NA,3.3,61.29,8.85,NA,NA,NA,NA,3.3,52.46,4.619
"HLL_hl_device_329",2023-04-26 12:00:00,NA,3.32,53.37,10.27,NA,NA,NA,NA,3.32,52.46,4.619
"HLL_hl_device_329",2023-04-26 13:00:00,NA,3.24,47.84,11.87,NA,NA,NA,NA,3.24,52.46,4.619
"HLL_hl_device_329",2023-04-26 14:00:00,NA,2.45,45.89,12.7,NA,NA,NA,NA,2.45,52.46,4.619
"HLL_hl_device_329",2023-04-26 15:00:00,NA,3.06,47.15,12.79,NA,NA,NA,NA,3.06,52.46,4.619
